,first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
624,Wes,Foderingham,0,0,29,1170,34,0.0,446.2,0.0,4,239,44.7,0,0,1,0.3,45,GK
625,Daniel,Jebbison,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,FWD
626,Max,Lowe,0,0,3,124,2,11.0,29.4,2.0,0,11,4.2,0,0,0,0.0,43,DEF
627,Oliver,McBurnie,2,1,19,475,12,78.0,144.8,206.0,1,63,42.9,0,1,1,0.0,54,FWD
628,Iliman,Ndiaye,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,FWD
629,Rhys,Norrington-Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
630,Oliver,Norwood,1,0,27,970,28,208.5,222.0,63.0,3,159,49.4,0,0,4,0.1,48,MID
631,Ben,Osborn,0,0,8,298,5,52.0,36.2,7.0,0,32,9.3,0,0,2,0.0,48,MID
632,William,Osula,0,0,6,243,3,6.0,7.0,48.0,0,2,5.8,0,0,2,1.2,43,FWD
633,Jack,Robinson,0,1,10,1124,34,50.8,223.8,46.0,0,165,32.1,0,0,4,0.1,44,DEF
634,Anis,Slimane,0,0,3,108,6,8.6,4.2,12.0,0,7,2.4,0,0,2,0.0,47,MID
635,Yasser,Larouci,0,0,4,219,7,2.8,36.2,31.0,0,25,7.0,0,0,0,0.0,43,DEF
636,Bénie,Traoré,0,0,9,323,9,42.3,20.4,29.0,0,7,9.0,0,0,0,0.0,52,FWD
637,Vini,de Souza Costa,0,0,21,973,31,32.3,176.0,44.0,1,110,25.1,0,0,2,0.0,50,MID
638,Femi,Seriki,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
639,Louie,Marsh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
640,Andre,Brooks,0,0,2,19,1,1.0,2.8,2.0,0,6,0.6,0,0,0,0.0,45,MID
641,Antwoine,Hackford,0,0,2,11,1,0.3,0.0,0.0,0,5,0.0,0,0,0,0.1,45,FWD
642,Gustavo,Hamer,2,0,35,982,24,232.7,163.4,101.0,2,135,49.7,1,0,2,0.2,50,MID
643,Tom,Davies,0,0,2,57,5,13.0,6.4,8.0,0,-2,2.8,0,0,1,0.0,50,MID
644,Luke,Thomas,0,0,7,782,25,52.9,113.8,64.0,0,74,23.2,0,0,2,0.1,40,DEF
645,Ryan,Oné,0,0,1,7,2,0.3,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
646,Jili,Buyabu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
647,Brennan,Johnson,1,1,25,542,10,76.5,88.4,162.0,1,61,32.6,1,0,1,0.5,58,MID
648,Brandon,Austin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
649,Rodrigo,Bentancur,0,0,3,88,6,19.5,14.8,13.0,0,7,4.5,0,0,1,0.0,54,MID
650,Yves,Bissouma,0,0,17,888,12,121.7,200.0,105.0,0,127,42.6,4,1,5,0.4,50,MID
651,Bryan,Gil Salvatierra,0,0,4,86,5,21.1,9.4,27.0,0,18,5.8,0,0,0,0.0,49,MID
652,Ben,Davies,0,1,10,268,4,11.8,97.4,23.0,0,62,13.2,0,0,0,0.4,43,DEF
653,Eric,Dier,0,0,0,146,6,0.9,34.2,2.0,0,18,3.7,0,0,0,0.6,42,DEF
654,Emerson,Leite de Souza Junior,1,0,15,415,11,28.8,134.8,26.0,1,91,19.2,0,0,1,0.9,44,DEF
655,Fraser,Forster,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.2,39,GK
656,Pierre-Emile,Højbjerg,0,0,12,434,9,42.8,102.2,41.0,0,74,18.6,1,0,3,0.3,52,MID
657,Harry,Kane,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,125,FWD
658,Dejan,Kulusevski,3,0,48,1131,12,373.2,239.2,391.0,3,174,100.4,5,0,1,2.0,70,MID
659,Hugo,Lloris,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,48,GK
660,Giovani,Lo Celso,1,0,13,124,4,52.8,63.6,34.0,3,47,15.1,0,0,0,0.1,48,MID
661,James,Maddison,3,6,63,882,8,451.0,330.0,316.0,6,230,109.6,5,0,2,11.3,79,MID
662,Tanguy,Ndombélé Alvaro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,MID
663,Pedro,Porro,0,4,50,1077,15,288.9,274.8,92.0,5,283,65.6,4,0,1,13.4,53,DEF
664,Ivan,Perišić,0,1,6,98,1,71.2,41.6,27.0,0,34,14.0,0,0,2,0.8,47,DEF
665,Richarlison,de Andrade,1,3,30,535,4,97.8,130.0,255.0,0,49,48.3,3,0,2,1.0,66,MID
666,Joe,Rodon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
667,Cristian,Romero,2,0,44,855,11,64.3,278.4,67.0,7,215,41.1,4,1,2,10.2,49,DEF
668,Davinson,Sánchez,0,0,0,76,2,5.0,17.0,4.0,0,9,2.6,0,0,1,0.1,44,DEF
669,Pape Matar,Sarr,1,2,36,829,7,190.9,191.6,189.0,2,171,57.4,4,0,3,3.1,46,MID
670,Ryan,Sessegnon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
671,Oliver,Skipp,0,0,8,192,6,39.1,29.8,8.0,0,38,7.4,0,0,1,0.1,46,MID
672,Son,Heung-min,8,1,84,1066,16,289.6,365.2,416.0,11,264,106.9,4,0,0,39.1,96,MID
673,Djed,Spence,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,DEF
674,Japhet,Tanganga,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,40,DEF
675,Destiny,Udogie,0,2,30,872,14,110.0,174.4,94.0,4,145,37.8,3,1,3,10.1,48,DEF
676,Guglielmo,Vicario,0,0,49,1170,17,0.0,348.0,0.0,5,265,34.8,4,0,2,8.0,52,GK
677,Alfie,Whiteman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
678,Manor,Solomon,0,2,14,196,2,144.3,73.4,61.0,2,53,28.0,0,0,1,0.1,51,MID
679,Micky,van de Ven,1,0,43,945,10,14.0,206.6,32.0,4,227,25.4,4,0,1,2.2,46,DEF
680,Dane,Scarlett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
681,Alejo,Véliz,0,0,3,14,0,0.6,2.0,0.0,0,5,0.2,0,0,1,0.1,54,FWD
